game_id,game_duration,wins,first_blood,first_tower,first_baron,first_dragon,first_inhibitor,dragon_kills,baron_kills,tower_kills,inhibitor_kills,ward_placed,wardkills,kills,death,assist,champion_damage_dealt,total_gold,total_minion_kills,total_level,avg_level,jungle_minion_kills,killing_spree,total_heal,object_damage_dealt
4198044238,1299,0,1,1,0,0,0,0,0,2,0,41,15,13,25,16,44707,40104,538,56,11.2,146,3,12698,22891
4197981661,1534,1,0,1,1,0,1,1,1,8,1,60,35,29,15,53,70564,51917,541,71,14.2,135,6,31426,72647
4197954236,1350,1,1,1,0,1,1,3,0,8,2,63,21,27,8,49,51830,45762,511,63,12.6,151,7,19468,60233
4197952718,1715,1,1,0,1,0,1,1,1,7,1,83,38,24,20,58,90024,54855,581,72,14.4,140,6,30351,54469
4196858357,1697,0,0,0,0,1,0,1,0,2,0,77,29,16,35,28,66607,47849,555,65,13.0,153,3,26653,25415
4196455914,1914,0,0,1,0,1,0,3,0,3,0,103,33,31,42,50,104193,58041,623,75,15.0,180,6,29131,45693
4193810982,1342,0,0,0,0,1,0,2,0,2,0,54,7,14,20,21,45246,37632,462,59,11.8,97,3,26026,38191
4193730502,940,0,0,0,0,0,0,0,0,0,0,32,9,7,16,7,25040,24905,366,46,9.2,83,2,12970,9382
4193713001,2043,1,0,0,0,1,1,4,1,10,2,97,41,28,18,62,89794,66093,745,81,16.2,227,6,37283,85619
4193458772,1451,0,1,1,0,0,0,2,0,3,0,54,15,16,31,20,52544,42696,537,62,12.4,123,5,28083,41562
4191417617,1741,0,0,0,0,0,0,1,0,1,0,73,34,14,33,22,73546,47729,686,69,13.8,147,4,18455,21291
4191353502,2099,1,1,1,1,0,1,2,1,7,1,98,59,22,13,57,77597,64687,875,81,16.2,221,6,30117,63903
4191154823,950,1,0,1,0,1,1,1,0,9,1,32,12,18,4,33,36987,36339,450,51,10.2,89,3,10051,36213
4189127758,1318,1,1,1,0,0,1,1,0,10,2,60,11,32,13,46,68943,49612,570,67,13.4,149,7,15285,50069
4189092751,925,1,1,1,0,1,0,1,0,2,0,36,5,22,9,30,44410,32315,367,51,10.2,73,6,10115,15539
4189019067,1700,1,1,1,1,0,1,2,1,7,1,83,40,34,20,61,92706,59435,616,74,14.8,232,10,16034,81033
4189061716,961,0,0,0,0,0,0,0,0,0,0,24,8,6,21,6,27403,24180,339,45,9.0,92,1,11528,2148
4187675370,960,0,1,1,0,1,0,1,0,1,0,28,12,13,31,16,29947,28128,331,45,9.0,90,4,9973,22744
4187578299,1243,0,1,0,0,1,0,1,0,0,0,40,16,9,28,9,43041,31656,475,53,10.6,65,1,19699,6701
4187443555,1845,1,1,0,0,0,1,3,0,7,1,91,57,19,17,48,80087,55950,708,71,14.2,196,5,20050,74763
4187411170,1656,1,1,1,1,1,1,4,1,9,1,75,52,29,19,40,67004,56423,634,71,14.2,188,6,27631,89712
4187352392,1253,0,0,0,0,0,0,0,0,1,0,43,15,12,27,17,52210,35091,472,56,11.2,90,1,19674,8530
4184417968,969,0,0,0,0,0,0,0,0,0,0,26,7,5,19,10,23778,23641,349,46,9.2,73,1,9401,2931
4184209059,1163,1,0,1,0,1,1,2,0,8,1,41,17,27,14,40,47276,42924,449,59,11.8,132,5,21368,44358
4184195341,1762,1,0,0,1,0,1,3,2,5,1,97,35,23,14,42,65509,56272,637,76,15.2,194,6,29370,80850
4184250497,962,0,1,0,0,1,0,1,0,0,0,44,12,4,11,7,21275,23495,401,45,9.0,70,0,10255,5622
4181822435,2254,1,1,0,1,0,1,2,2,9,3,100,42,35,26,55,103976,74368,868,86,17.2,177,8,44181,97799
4180247760,1579,0,0,1,0,1,1,3,0,7,1,63,19,20,25,30,68055,46849,537,61,12.2,162,3,24097,52958
4180250942,1434,0,1,1,0,0,0,0,0,2,0,83,15,16,44,26,56318,40206,431,58,11.6,106,2,20141,8224
4255693728,1115,1,0,0,0,1,0,2,0,4,0,50,17,19,7,29,40720,37790,492,57,11.4,120,4,13910,33229
4252650733,1796,1,0,0,1,0,1,3,2,7,1,74,45,36,20,87,102002,62334,639,76,15.2,161,7,44708,87805
4249741577,2037,0,0,1,1,1,0,3,1,6,0,99,35,33,40,43,133950,66963,759,79,15.8,226,7,31344,69584
4239356056,2146,0,1,0,1,0,0,1,1,5,0,131,41,22,30,64,84676,63720,747,78,15.6,199,6,32203,73488
4237814268,1104,1,1,1,0,1,1,2,0,9,1,41,11,42,14,65,67094,46009,436,58,11.6,136,9,22125,51094
4236810143,1324,1,0,1,0,1,0,2,0,7,0,49,25,26,20,32,59232,46860,530,64,12.8,123,7,14271,50671
4233022533,1790,1,0,1,1,1,0,4,1,7,0,108,65,29,26,58,95636,61095,634,74,14.8,229,8,28461,78391
4230269508,1508,1,1,1,1,1,1,2,1,8,2,83,19,30,12,65,75138,53519,566,68,13.6,153,6,26536,73205
4227798755,1411,1,1,1,1,1,1,2,1,8,1,60,24,25,14,45,57798,48000,566,67,13.4,143,4,19372,58571
4227433115,1311,0,1,0,0,0,0,0,0,0,0,44,18,16,38,25,52554,36293,412,54,10.8,83,3,16230,6326
4222819379,1217,0,0,0,0,0,0,1,0,1,0,43,15,10,23,19,50570,33238,479,56,11.2,104,1,20409,17460
4217112583,1334,0,0,0,0,0,0,1,0,1,0,40,14,9,31,14,50967,34807,510,57,11.4,92,1,15049,16816
4217095747,1143,0,0,0,0,0,0,0,0,0,0,36,13,8,21,12,30484,29341,446,51,10.2,91,2,7273,6927
4216286675,1682,0,0,1,0,0,0,1,0,4,0,65,26,22,29,34,74343,49240,589,66,13.2,129,6,15171,33793
4215841913,915,0,0,0,0,1,0,1,0,0,0,29,5,3,17,4,23999,19858,239,37,7.4,63,0,7787,16167
4215763931,1290,0,1,1,0,0,0,0,0,2,0,47,22,11,21,15,46159,36149,453,56,11.2,125,3,29847,29266
4214688937,1370,0,0,0,0,0,0,0,0,1,0,45,22,9,26,10,37825,37786,530,58,11.6,137,2,13462,27251
4214197289,986,0,0,0,0,0,0,0,0,0,0,26,3,3,21,1,20578,22211,330,43,8.6,74,0,11478,3719
4211385394,1716,0,0,0,0,0,0,1,0,3,0,50,23,26,40,33,76233,49384,591,71,14.2,123,6,33099,21364
4211299465,1133,1,1,1,0,1,1,3,0,7,1,37,5,25,12,16,48394,39417,450,57,11.4,90,4,17055,37400
4211221087,1557,0,0,0,0,1,0,2,0,1,0,63,8,24,31,28,53418,41887,406,63,12.6,111,6,25058,18826
4211195187,967,0,0,0,0,0,0,0,0,0,0,27,4,5,26,4,25441,22760,263,45,9.0,80,0,9392,5695
4193678003,1323,0,1,1,0,0,0,0,0,2,0,45,13,15,28,20,59984,38257,509,60,12.0,94,3,13837,14450
4178857855,1722,0,0,1,0,1,0,3,0,4,0,74,23,27,34,37,91242,49676,552,67,13.4,137,6,31638,54624
4178717001,1320,1,1,1,0,1,1,3,0,8,1,52,19,27,11,49,62571,43777,456,59,11.8,123,4,23108,50833
4178381020,1411,1,1,0,1,0,0,1,1,4,0,65,33,26,19,45,63572,49468,574,67,13.4,151,6,26719,44956
4178302809,1658,0,0,0,0,0,0,0,0,2,0,83,35,15,25,24,59166,44814,583,64,12.8,117,4,21340,19604
4178257602,975,1,1,1,0,1,0,1,0,3,0,37,11,21,6,37,39025,34637,358,51,10.2,93,6,17520,30507
4178231013,1333,1,1,1,0,0,1,1,0,6,1,52,18,33,15,43,67431,46795,485,64,12.8,127,7,23790,41469
4178125612,1412,0,1,0,0,1,0,2,0,0,0,51,23,16,33,39,52321,37447,422,57,11.4,89,4,12790,23095
4178041232,1493,1,1,0,1,1,1,3,1,10,1,63,13,51,26,83,123894,59367,400,72,14.4,118,13,61405,75941
4178004207,1275,0,0,1,0,0,0,0,0,4,0,44,10,11,22,17,39274,34860,377,50,10.0,103,3,12571,27203
4177744571,1699,0,1,0,0,0,0,0,0,5,0,68,26,16,30,17,59525,48658,650,65,13.0,157,5,14033,22392
4176153685,1717,0,1,1,0,0,0,1,0,3,0,85,46,19,33,24,74982,50496,648,68,13.6,137,3,42756,34660
4175965084,938,0,1,0,0,0,0,0,0,1,0,31,10,6,18,7,23710,25481,356,46,9.2,91,0,9299,14313
4175906062,1607,0,0,1,0,0,0,2,0,5,1,89,48,25,24,41,76624,51425,582,66,13.2,172,5,33796,58935
4175815981,2173,1,1,0,1,1,1,4,1,9,1,113,40,32,14,70,113646,70133,789,82,16.4,257,7,44452,77797
4175219978,1199,1,1,1,0,1,1,2,0,9,1,33,12,38,12,46,67585,45215,477,61,12.2,132,8,20995,52943
4175118184,1867,0,1,0,1,1,0,2,1,1,0,79,39,29,42,62,108507,56428,631,72,14.4,140,5,46714,51361
4175133233,1183,1,0,1,0,0,1,1,0,8,1,50,22,24,12,20,50889,41475,509,61,12.2,97,6,20186,38389
4236146405,2378,0,0,1,0,0,0,2,0,4,0,117,60,21,40,46,122676,70482,909,84,16.8,214,4,52768,40955
4230257440,1561,0,1,0,0,0,0,0,0,1,0,50,14,31,40,36,80468,48653,547,65,13.0,89,8,10891,14446
4224388821,976,0,0,0,0,0,0,0,0,0,0,42,7,2,19,3,22901,21311,300,42,8.4,70,0,17055,1500
4224257926,2078,0,1,1,1,0,1,4,1,8,2,109,52,30,34,68,113288,65815,669,78,15.6,238,8,36917,98893
4222374875,1504,0,0,0,0,1,0,1,0,3,0,87,24,14,26,21,59094,43080,597,63,12.6,117,3,13408,24751
4222330862,1499,0,0,0,0,0,0,1,0,0,0,61,28,13,29,14,52115,41688,525,60,12.0,117,3,12873,14915
4220884072,1917,0,1,0,0,1,0,2,0,5,0,85,28,27,39,32,91621,60571,749,80,16.0,164,9,33860,44708
4220807404,1327,1,0,1,0,1,1,3,0,8,1,52,19,31,15,46,63587,48440,524,64,12.8,141,4,19254,61057
4220665817,2400,1,1,1,1,0,1,3,2,8,2,104,45,32,23,70,143841,74509,757,87,17.4,229,11,52880,101142
4218313294,1358,1,0,1,1,0,1,0,1,7,1,59,16,26,16,52,54778,48489,542,66,13.2,139,7,13997,38253
4218176228,1178,0,0,0,0,0,0,0,0,0,0,37,10,14,24,16,41502,33340,439,54,10.8,108,4,13975,11835
4215677385,1552,1,1,0,1,1,1,3,1,8,1,59,37,24,13,31,85968,53341,667,72,14.4,212,3,25426,64192
4215555912,1799,0,0,0,0,1,0,2,0,3,0,74,34,22,32,31,89846,51829,701,71,14.2,119,5,22393,36636
4215583004,191,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1657,4094,32,12,2.4,4,0,455,0
4211716936,2123,1,1,1,0,1,1,4,1,11,5,87,31,44,30,76,121869,71724,737,83,16.6,212,6,47159,96060
4211730719,951,1,1,1,0,1,0,2,0,4,0,32,11,20,7,20,31471,34693,390,52,10.4,119,3,18073,35173
4211605079,1224,1,1,1,0,1,1,2,0,7,1,42,15,28,13,41,54290,43716,424,59,11.8,130,4,17308,44689
4211526668,1387,0,0,0,0,1,0,3,0,2,0,64,24,18,18,27,49312,42518,553,63,12.6,140,5,12320,27860
4211570612,952,1,1,1,0,1,0,1,0,4,0,38,11,19,4,24,29467,34273,419,51,10.2,97,4,9032,17955
4211340291,1687,1,0,1,1,0,1,1,1,5,1,88,28,34,20,67,82940,58737,616,76,15.2,190,9,23330,64749
4211221226,1285,1,1,1,0,0,1,2,0,6,1,56,17,31,16,45,61832,48198,490,65,13.0,173,5,31667,56988
4210777046,1985,0,1,0,0,0,0,0,0,3,0,79,36,20,31,30,81294,57270,788,78,15.6,176,3,32635,29524
4209493496,1021,1,0,1,0,0,0,0,0,4,1,0,0,55,50,103,110698,60244,208,84,16.8,0,15,13311,7305
4209512376,1797,1,0,0,0,0,0,0,0,4,2,0,0,86,82,186,278383,98237,420,90,18.0,0,22,77621,8066
4251479998,1665,0,1,1,1,0,0,2,1,3,0,74,26,21,35,42,84399,52665,575,67,13.4,179,3,35921,52172
4249458235,1227,0,0,0,0,0,0,0,0,0,0,36,10,19,41,31,54301,39426,474,58,11.6,98,3,14611,12210
4246760536,1371,1,1,0,1,1,1,3,1,8,1,65,24,32,16,48,66738,49750,503,67,13.4,160,9,43875,62126
4241890797,1765,0,0,0,0,1,0,2,0,3,0,65,32,35,42,60,99140,58158,578,72,14.4,147,10,26900,34119
4239975213,1659,0,0,1,0,0,0,2,0,3,0,98,24,16,24,20,63733,49054,628,67,13.4,168,5,16204,59161
4227994214,1268,0,0,0,0,0,0,0,0,0,0,35,14,17,36,19,57067,37137,458,56,11.2,97,4,12122,6720
4224928948,2129,1,0,1,0,0,0,1,1,7,1,117,48,23,23,46,92326,67253,906,82,16.4,173,6,23622,33297
4221313102,920,0,0,0,0,1,0,1,0,0,0,34,17,5,19,5,18684,23172,350,44,8.8,74,0,11962,8946
4251152348,1765,0,0,1,0,0,0,0,0,4,0,88,27,22,39,43,88980,48416,489,62,12.4,150,6,30063,21138
4251063091,1781,1,1,1,1,1,1,3,2,7,1,86,25,33,21,78,101308,60948,590,74,14.8,199,8,42940,72855
4245916014,2054,0,1,1,1,0,1,0,1,6,1,83,37,29,38,60,106553,65261,738,76,15.2,165,7,26361,53491
4245642276,1775,0,1,1,1,1,0,2,1,3,0,80,34,15,35,27,87891,52052,664,70,14.0,179,2,43693,65275
4245458499,1469,0,0,0,0,0,0,0,0,2,0,51,14,7,32,9,50025,37638,502,58,11.6,80,2,21501,14539
4242453609,1506,0,1,0,0,0,0,1,0,1,0,58,29,7,20,7,45430,36619,531,58,11.6,126,1,17199,23316
4242406786,1475,0,0,0,0,0,0,1,0,3,0,57,21,18,35,12,59971,43289,530,60,12.0,137,3,15568,33684
4241595671,1325,1,1,1,0,0,1,0,0,10,3,36,11,39,13,51,76469,49332,479,63,12.6,131,7,28072,36075
4241497772,1488,1,0,0,0,1,0,1,0,1,0,85,27,27,19,50,64998,45900,523,64,12.8,115,6,28679,31684
4236494106,1585,0,1,1,0,0,0,1,0,1,0,65,25,17,19,28,48781,45415,629,63,12.6,137,3,47086,18001
4235981104,984,1,0,1,0,1,1,2,0,8,1,40,10,15,3,17,30735,35184,442,52,10.4,95,5,11572,43124
4235746899,1414,0,0,0,0,0,0,0,0,2,1,0,0,53,73,125,237900,73588,285,90,18.0,0,14,42205,5198
4234620333,2038,1,1,0,1,1,0,2,1,7,1,111,45,28,21,54,100709,64454,692,79,15.8,254,7,34450,72719
4234530055,1702,1,0,1,1,1,0,4,1,3,0,73,30,29,19,66,93826,55847,642,74,14.8,174,5,34493,69305
4234065652,1837,0,1,1,0,0,0,1,0,4,0,85,37,37,31,60,99389,55682,521,69,13.8,129,5,26309,42252
4234015447,1311,1,1,1,0,1,1,3,0,7,1,44,15,36,20,56,90493,50826,508,67,13.4,146,7,27841,55370
4233232517,1381,0,1,0,0,0,0,0,0,2,0,46,17,13,30,17,50938,37682,448,57,11.4,119,3,7932,27308
4233200687,1348,1,0,1,0,1,1,2,0,8,1,62,15,31,14,33,69797,48025,533,65,13.0,131,8,16803,50633
4232933215,1824,0,0,1,0,0,0,2,0,3,0,73,36,31,38,56,81042,57994,660,73,14.6,171,9,25972,41910
4232880638,193,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1801,4943,43,12,2.4,12,0,614,0
4230413252,1397,0,0,0,0,1,0,2,0,1,0,52,15,17,29,20,68692,39431,514,61,12.2,124,4,29044,22944
4230150990,1478,0,1,1,0,0,0,0,0,5,0,65,22,20,33,28,69249,45119,531,61,12.2,133,5,14178,21862
4227497539,2011,1,1,0,1,1,0,3,2,5,0,89,36,32,24,76,103324,66685,711,82,16.4,234,6,53727,78545
4227374160,191,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,591,4677,27,11,2.2,16,0,917,0
4227328373,1870,0,0,1,0,0,0,0,0,5,0,74,36,32,36,57,106240,60090,621,73,14.6,148,6,30755,44302
4227320999,1253,1,1,1,0,0,0,2,0,3,0,58,12,24,6,32,50706,41804,521,61,12.2,138,6,8807,48451
4226306562,1736,1,0,1,1,0,1,3,1,10,2,94,35,33,14,57,85421,59865,634,74,14.8,184,9,31906,82371
4225858845,2109,0,0,0,0,0,0,1,0,3,0,86,30,36,40,66,119780,68270,794,84,16.8,204,10,33179,31837
4223449772,1804,0,0,0,0,0,0,0,0,3,0,78,34,21,42,29,77363,54901,699,73,14.6,148,5,35483,24956
4223444876,1649,0,1,1,0,0,0,1,0,2,0,76,28,18,21,31,58194,47531,607,68,13.6,157,5,28958,43767
4222795590,1154,0,0,1,0,1,0,1,0,2,0,28,17,8,24,9,33033,32336,417,50,10.0,116,0,14797,35706
4222194805,644,1,1,1,0,0,1,0,0,7,1,5,0,54,0,39,43796,32969,247,45,9.0,24,5,5029,21833
4221948931,1320,0,0,0,0,0,0,1,0,1,0,45,16,10,14,10,36016,34774,490,55,11.0,125,4,13377,21504
4221786683,1469,1,1,1,1,0,1,1,1,7,1,60,17,33,27,67,80891,54365,547,68,13.6,100,8,21861,50834
4221470656,1770,0,0,0,1,1,0,3,1,1,0,92,40,15,28,23,87350,48411,674,71,14.2,175,2,36976,45842
4221346131,1300,0,0,1,0,1,0,1,0,1,0,41,12,10,21,16,39329,34787,482,55,11.0,124,3,30876,22173
4220113742,1753,0,1,0,1,1,1,2,1,5,1,68,25,24,33,41,90844,54847,600,72,14.4,179,6,22579,60614
4220035475,1240,1,0,1,0,0,1,1,0,10,2,49,9,29,14,34,66069,46753,454,61,12.2,143,7,25595,49532
4218385070,1117,0,0,0,0,0,0,0,0,1,0,37,6,15,27,24,39153,32202,359,54,10.8,93,3,11811,6552
4218272670,2113,0,0,0,1,0,1,1,1,6,2,106,47,31,36,73,122630,68445,778,83,16.6,265,5,48048,59039
4216976234,1602,1,0,1,1,1,1,4,1,11,3,73,33,24,17,30,89017,55170,674,73,14.6,192,4,26663,77747
4216919242,1279,1,0,1,0,0,1,2,0,8,1,42,20,23,13,37,61388,47242,528,64,12.8,181,5,21350,56682
4216885491,756,0,0,0,0,0,0,0,0,0,0,5,2,2,10,1,7698,12477,54,22,4.4,20,0,2677,396
4216489080,2330,0,0,1,0,0,0,1,0,5,0,128,37,20,33,39,105961,67085,872,83,16.6,225,4,23117,52980
4215756066,1269,1,1,1,1,1,1,3,1,7,1,51,32,20,3,39,44814,43013,461,59,11.8,139,4,15138,64598
4215708362,1589,0,0,1,0,0,0,0,0,4,0,79,22,25,38,45,74564,47607,497,62,12.4,127,5,10307,24722
4214762069,1240,1,1,1,0,1,1,1,0,7,1,50,20,29,15,44,55696,45569,497,62,12.4,135,6,18225,42319
4214625117,1973,1,1,1,0,0,0,3,1,5,0,112,43,39,17,79,96415,65733,621,83,16.6,222,10,58984,99673
4213289907,1565,0,1,1,0,0,0,2,0,3,0,69,29,26,34,40,69046,51312,572,68,13.6,135,5,25260,39374
4213252030,1438,1,0,1,0,1,1,3,0,10,2,45,19,31,11,54,72563,49439,555,67,13.4,127,8,38082,44240
4213139625,1079,0,0,0,0,0,0,0,0,2,0,43,19,4,11,7,23350,29538,459,49,9.8,105,1,9347,28350
4212604723,950,0,0,0,0,0,0,0,0,0,0,24,7,8,27,11,22449,22945,231,42,8.4,32,1,9597,3019
4212469503,974,1,1,1,0,1,0,2,0,3,0,39,6,18,7,18,31214,32863,399,50,10.0,103,6,6746,28426
4212450353,1686,0,1,0,0,0,0,1,0,1,0,80,24,18,26,32,62476,48468,642,70,14.0,148,3,24733,32820
4212124838,1432,0,0,1,0,1,0,2,0,2,0,58,9,18,32,30,50708,41384,484,58,11.6,119,4,17769,35629
4212059430,1225,1,0,1,0,1,0,1,0,3,0,40,12,25,7,43,47006,41144,488,61,12.2,107,7,19357,39367
4246253556,2031,0,0,1,0,0,0,0,0,3,0,111,55,26,37,55,92001,62214,706,74,14.8,216,6,23351,33781
4244703068,191,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,548,3833,25,8,1.6,0,0,186,586
4243874672,1866,0,0,0,0,1,0,1,0,0,0,116,45,30,36,53,87249,55831,666,76,15.2,150,6,34957,15523
4242005385,1383,0,0,0,0,0,0,0,0,0,0,87,22,11,22,16,44876,37526,533,59,11.8,103,1,11465,12596
4241879501,2258,1,1,1,1,1,1,3,2,10,2,161,61,27,28,34,127585,76590,849,86,17.2,298,7,56596,118935
4241880716,2001,0,0,0,1,0,0,1,1,1,0,82,53,26,43,48,95869,60689,726,76,15.2,129,4,37139,41217
4241815884,1151,1,0,1,0,1,0,2,0,4,0,49,8,26,7,38,50734,39773,473,58,11.6,99,5,19536,33886
4241669116,2007,0,1,1,1,1,1,1,1,5,1,106,33,33,43,36,95373,63265,733,75,15.0,182,8,25438,59471
4241264614,1145,0,0,0,0,0,0,0,0,0,0,40,7,9,25,10,33418,30129,465,48,9.6,66,0,12276,4371
4240994485,1897,1,1,1,1,0,1,3,2,10,3,76,54,33,25,44,83586,64096,582,76,15.2,246,10,23150,94794
4240648486,1973,1,0,0,1,1,1,4,1,8,1,85,32,51,33,73,137806,75618,682,83,16.6,231,14,42474,85464
4240577380,737,0,0,0,0,0,0,0,0,0,0,20,1,5,14,4,17670,16591,201,32,6.4,15,2,4496,1053
4240047436,1709,1,1,1,0,1,1,3,1,9,2,77,46,32,23,49,77061,61936,692,75,15.0,177,8,30600,59591
4236423355,1836,0,0,0,0,0,0,1,0,3,0,94,26,22,33,35,84410,56243,749,76,15.2,167,3,31676,21037
4235089559,1559,0,1,1,0,0,0,0,0,3,0,85,28,17,42,31,74650,44726,552,58,11.6,105,3,19762,30099
4235050683,1098,1,1,1,0,1,0,2,0,3,0,52,19,22,9,25,39363,37879,450,55,11.0,105,5,9624,33918
4234650083,1598,0,0,0,0,0,0,0,0,1,0,67,26,33,40,49,103170,52278,562,69,13.8,131,8,24682,9097
4233014324,1692,0,0,0,1,0,0,0,1,1,0,92,38,12,30,15,74623,47397,665,70,14.0,140,2,16396,25339
4231449911,2242,0,0,1,1,1,0,4,2,5,1,107,44,40,37,62,114674,76981,846,86,17.2,267,13,32089,79610
4231503334,924,1,1,1,0,1,0,1,0,3,0,31,4,13,8,14,26785,31750,394,49,9.8,114,3,17847,23498
4231052179,1030,1,1,1,0,1,0,2,0,4,0,40,16,17,6,17,42942,34573,428,54,10.8,90,4,11664,29667
4230955957,1464,1,1,1,1,1,1,1,1,8,1,56,27,27,18,48,64384,50948,514,66,13.2,140,6,28869,63655
4230503842,1677,0,1,1,0,1,0,1,0,2,0,56,21,16,25,25,72600,49022,664,66,13.2,142,3,29902,28902
4230442809,1421,0,0,1,0,0,0,1,0,1,0,57,24,24,30,37,64549,43020,493,58,11.6,133,5,15799,32204
4230378863,1725,1,1,0,0,0,1,2,0,7,2,88,39,29,17,65,83088,56197,651,70,14.0,200,6,37446,61374
4230248729,2123,0,1,0,1,0,0,1,1,7,1,128,39,29,30,61,117594,66134,703,81,16.2,162,5,57073,41125
4228278423,915,1,1,1,0,1,0,2,0,4,0,28,15,24,6,24,37207,35908,384,52,10.4,111,7,14967,32470
4228019671,1109,1,0,1,0,1,1,2,0,8,1,38,11,26,10,41,56941,42636,454,58,11.6,108,4,19805,67881
4227965468,699,0,1,0,0,0,0,0,0,0,0,13,4,6,21,4,16761,17273,184,32,6.4,44,0,3984,4233
4227934110,1435,0,1,0,0,0,0,0,0,2,0,66,28,16,39,30,53208,42177,566,60,12.0,115,3,8103,15944
4227466472,1523,1,1,1,1,1,0,3,1,5,0,67,27,33,14,42,76023,52464,602,69,13.8,144,8,21041,69823
4227400424,1557,0,0,1,0,0,0,0,0,3,0,73,34,17,35,17,57161,48889,603,65,13.0,149,2,14975,38379
4227246137,1491,1,0,1,1,1,1,2,1,9,2,61,37,36,16,52,73171,56724,594,70,14.0,158,10,32072,78412
4227270754,925,0,0,0,0,0,0,0,0,0,0,23,3,4,36,7,32210,18927,207,36,7.2,26,0,8351,685
4227067775,1480,0,1,0,0,0,0,1,0,5,0,58,21,18,25,31,54181,43784,512,59,11.8,114,6,34510,29918
4225217584,2416,0,0,1,0,0,0,3,1,3,0,96,63,29,32,51,110745,73066,853,85,17.0,267,8,68680,72764
4221500546,1212,1,0,0,0,0,1,2,0,6,1,63,22,31,20,39,55898,43386,455,62,12.4,116,9,14187,40167
4221406010,1896,1,1,0,1,0,1,0,2,10,3,88,37,26,25,41,88023,65860,785,82,16.4,217,8,41693,71503
4221317209,1326,0,0,1,0,0,0,0,0,3,0,63,29,16,22,25,49981,41647,578,61,12.2,107,3,20962,17944
4221304587,1239,1,1,1,0,1,1,3,0,9,1,47,11,20,6,27,53480,43888,603,63,12.6,133,4,13463,56821
4220112127,1865,0,0,0,0,1,0,4,0,4,0,85,50,29,32,49,89712,58106,663,75,15.0,207,9,49089,38335
4215686767,1980,1,0,1,1,0,0,2,1,8,1,128,56,40,27,71,126916,68247,682,82,16.4,223,10,31158,62401
4213151896,769,0,0,0,0,0,0,0,0,0,0,12,3,2,15,2,13150,17118,222,34,6.8,56,0,3392,2274
4212915355,1344,0,0,0,0,1,0,1,0,1,0,54,26,9,28,11,42654,37050,575,60,12.0,105,1,14286,13020
4256227999,824,0,1,0,0,0,0,0,0,0,0,0,0,24,58,48,70121,43981,137,66,13.2,0,6,16663,375
4255964080,1565,1,1,0,1,0,1,1,1,10,2,61,27,25,19,51,74931,54221,608,70,14.0,167,6,40055,65586
4255830610,1481,0,0,0,0,0,0,0,0,0,0,61,23,12,37,16,46799,38180,476,58,11.6,112,3,25040,10692
4255647583,968,0,0,0,0,0,0,0,0,0,0,39,6,8,24,12,28593,23256,278,41,8.2,47,2,6217,6103
4252778532,2969,1,0,0,1,1,1,4,2,11,4,132,48,38,48,76,214733,96966,1027,89,17.8,317,9,59999,128300
4248748910,1270,0,1,1,0,0,0,0,0,3,0,34,3,22,29,23,45281,42072,475,59,11.8,147,5,10365,19061
4245925647,1285,0,0,1,0,0,1,0,0,3,2,0,0,54,60,135,136158,68565,254,90,18.0,0,13,19155,7029
4236026419,1370,1,1,1,0,0,1,0,0,4,3,0,0,71,55,159,169901,76696,305,90,18.0,0,21,12773,10208
4231493338,853,1,0,1,0,0,1,0,0,4,1,0,0,36,39,72,70608,48414,174,72,14.4,0,9,17718,9091
4228748303,1077,1,0,0,0,0,0,0,0,2,0,0,0,35,49,84,94028,55852,209,83,16.6,0,9,17166,4665
4224890131,914,0,0,0,0,1,0,1,0,1,0,24,9,6,17,5,20830,23297,309,44,8.8,96,1,9742,11884
4224690113,1650,1,1,0,1,1,1,2,1,8,1,50,29,31,20,50,76865,58873,616,75,15.0,164,7,21226,67234
4217288218,1128,0,1,1,0,0,1,0,0,2,1,0,0,53,59,119,128575,62142,219,86,17.2,0,14,24494,5306
4217362307,737,1,1,1,0,0,1,0,0,4,1,0,0,31,21,97,61572,43298,148,65,13.0,0,7,16946,8270
4217107169,1306,1,1,1,0,0,1,0,0,4,2,0,0,54,38,108,131235,69319,285,90,18.0,0,16,27945,8547
4211271679,1083,0,0,0,0,0,0,0,0,0,0,0,0,35,59,76,89977,54302,199,81,16.2,0,8,14919,1194
4209965771,1261,0,1,0,0,0,0,0,0,1,0,0,0,46,53,104,108434,63320,249,90,18.0,0,14,30874,3577
4208677381,1386,1,1,1,0,0,1,0,0,4,3,0,0,59,63,122,173508,75234,274,89,17.8,0,14,39350,8446
4208683363,571,0,1,0,0,0,0,0,0,0,0,0,0,9,14,21,23867,27496,86,48,9.6,0,2,7990,0
4208528993,1278,0,0,1,0,0,0,0,0,2,1,0,0,52,44,132,137397,69380,225,89,17.8,0,14,43070,5020
4196602267,1927,0,0,0,0,1,0,2,0,4,0,88,43,15,22,30,68889,56376,781,74,14.8,242,4,24478,53994
4192007622,1625,1,0,1,1,1,1,2,1,8,1,80,26,26,18,53,75931,54506,626,71,14.2,166,7,18868,52944
4191978504,1279,0,0,0,0,0,0,0,0,0,0,49,23,11,28,16,49257,33916,459,55,11.0,104,2,15803,5507
